[run number],visualization,initial-population,[step],count turtles,mean [vision] of turtles,mean [metabolism] of turtles,mean [sugar] of turtles,mean [psugar] of patches
148,color-agents-by-metabolism,750,0,750,3.46,2.512,14.856,1.8488
147,color-agents-by-metabolism,750,3,730,3.51095890410959,2.5027397260274,14.958904109589,1.1184
144,color-agents-by-metabolism,750,10,598,3.63377926421405,2.15886287625418,21.0066889632107,1.1844
143,color-agents-by-metabolism,750,13,538,3.83828996282528,2.17843866171004,23.2007434944238,1.2364
141,color-agents-by-metabolism,750,24,450,3.71777777777778,2.02444444444444,37.9644444444444,1.3012
146,color-agents-by-metabolism,750,5,686,3.60787172011662,2.44606413994169,16.3148688046647,1.1276
142,color-agents-by-metabolism,750,18,502,3.8207171314741,2.11553784860558,29.9003984063745,1.2612
145,color-agents-by-metabolism,750,10,588,3.60884353741497,2.17517006802721,20.8741496598639,1.1992
143,color-agents-by-metabolism,750,14,531,3.85310734463277,2.16572504708098,24.1337099811676,1.2468
144,color-agents-by-metabolism,750,11,575,3.66608695652174,2.11652173913043,22.4260869565217,1.2012
141,color-agents-by-metabolism,750,25,447,3.71812080536913,2.01789709172259,39.2125279642058,1.3068
147,color-agents-by-metabolism,750,4,714,3.54201680672269,2.47478991596639,15.2899159663866,1.124
148,color-agents-by-metabolism,750,1,750,3.46,2.512,14.7013333333333,1.1416
142,color-agents-by-metabolism,750,19,499,3.82565130260521,2.11022044088176,30.8797595190381,1.2644
145,color-agents-by-metabolism,750,11,567,3.5978835978836,2.12169312169312,22.2045855379189,1.212
146,color-agents-by-metabolism,750,6,673,3.60475482912333,2.42347696879643,16.7845468053492,1.1412
141,color-agents-by-metabolism,750,26,447,3.71812080536913,2.01789709172259,40.2125279642058,1.3092
144,color-agents-by-metabolism,750,12,565,3.67433628318584,2.09557522123894,23.4761061946903,1.2152
147,color-agents-by-metabolism,750,5,691,3.5629522431259,2.43849493487699,15.8523878437048,1.1312
142,color-agents-by-metabolism,750,20,494,3.82186234817814,2.10121457489879,32.0060728744939,1.2668
148,color-agents-by-metabolism,750,2,744,3.46908602150538,2.5,14.7217741935484,1.1264
143,color-agents-by-metabolism,750,15,526,3.86121673003802,2.15209125475285,25.0095057034221,1.2528
141,color-agents-by-metabolism,750,27,447,3.71812080536913,2.01789709172259,41.2125279642058,1.3092
145,color-agents-by-metabolism,750,12,558,3.59677419354839,2.10215053763441,23.1863799283154,1.2288
146,color-agents-by-metabolism,750,7,647,3.62442040185471,2.39258114374034,17.6738794435858,1.146
144,color-agents-by-metabolism,750,13,547,3.6800731261426,2.05301645338208,24.9652650822669,1.222
142,color-agents-by-metabolism,750,21,486,3.81069958847737,2.0761316872428,33.3703703703704,1.2708
143,color-agents-by-metabolism,750,16,516,3.87790697674419,2.13565891472868,26.1627906976744,1.258
147,color-agents-by-metabolism,750,6,660,3.59090909090909,2.39545454545455,16.7545454545455,1.1412
148,color-agents-by-metabolism,750,3,720,3.49166666666667,2.46111111111111,15.1736111111111,1.124
145,color-agents-by-metabolism,750,13,543,3.60957642725599,2.0828729281768,24.4990791896869,1.2352
146,color-agents-by-metabolism,750,8,620,3.66129032258064,2.35483870967742,18.7322580645161,1.1608
142,color-agents-by-metabolism,750,22,476,3.83823529411765,2.06512605042017,34.9453781512605,1.2788
143,color-agents-by-metabolism,750,17,511,3.8825831702544,2.1252446183953,27.1154598825832,1.2656
144,color-agents-by-metabolism,750,14,539,3.69016697588126,2.04081632653061,26.0964749536178,1.2356
147,color-agents-by-metabolism,750,7,637,3.61852433281005,2.35792778649922,17.6232339089482,1.1544
145,color-agents-by-metabolism,750,14,531,3.63088512241055,2.07532956685499,25.774011299435,1.2432
146,color-agents-by-metabolism,750,9,605,3.66942148760331,2.33388429752066,19.5851239669421,1.1744
142,color-agents-by-metabolism,750,23,461,3.85249457700651,2.04338394793926,37.0086767895879,1.2848
148,color-agents-by-metabolism,750,4,702,3.497150997151,2.43019943019943,15.6068376068376,1.1328
143,color-agents-by-metabolism,750,18,506,3.87549407114624,2.10869565217391,28.096837944664,1.27
149,color-agents-by-metabolism,750,0,750,3.50266666666667,2.44266666666667,14.856,1.8488
144,color-agents-by-metabolism,750,15,536,3.69029850746269,2.03917910447761,27.0223880597015,1.2416
147,color-agents-by-metabolism,750,8,616,3.63961038961039,2.32142857142857,18.5616883116883,1.1672
143,color-agents-by-metabolism,750,19,500,3.872,2.098,29.172,1.2744
146,color-agents-by-metabolism,750,10,588,3.69387755102041,2.29761904761905,20.5901360544218,1.1824
145,color-agents-by-metabolism,750,15,523,3.63862332695985,2.07074569789675,26.925430210325,1.2496
142,color-agents-by-metabolism,750,24,458,3.86026200873362,2.03493449781659,38.2161572052402,1.2952
149,color-agents-by-metabolism,750,1,750,3.50266666666667,2.44266666666667,14.8066666666667,1.1308
143,color-agents-by-metabolism,750,20,492,3.86788617886179,2.08739837398374,30.4105691056911,1.2788
144,color-agents-by-metabolism,750,16,531,3.69114877589454,2.030131826742,28.0696798493409,1.2432
142,color-agents-by-metabolism,750,25,446,3.84977578475336,2.0067264573991,40.2421524663677,1.298
147,color-agents-by-metabolism,750,9,599,3.64607679465776,2.28380634390651,19.4941569282137,1.1812
145,color-agents-by-metabolism,750,16,518,3.63513513513513,2.06370656370656,27.965250965251,1.254
146,color-agents-by-metabolism,750,11,572,3.72727272727273,2.28321678321678,21.6695804195804,1.1944
143,color-agents-by-metabolism,750,21,486,3.8641975308642,2.07201646090535,31.5761316872428,1.2844
142,color-agents-by-metabolism,750,26,446,3.84977578475336,2.0067264573991,41.2713004484305,1.3072
144,color-agents-by-metabolism,750,17,524,3.70229007633588,2.01908396946565,29.2576335877863,1.2472
148,color-agents-by-metabolism,750,5,676,3.50887573964497,2.40236686390533,16.3284023668639,1.1404
145,color-agents-by-metabolism,750,17,511,3.63796477495108,2.04109589041096,29.1487279843444,1.2576
149,color-agents-by-metabolism,750,2,745,3.51543624161074,2.43221476510067,14.9006711409396,1.1192
147,color-agents-by-metabolism,750,10,574,3.67595818815331,2.24216027874564,20.8275261324042,1.194
146,color-agents-by-metabolism,750,12,563,3.72646536412078,2.26110124333925,22.563055062167,1.2032
142,color-agents-by-metabolism,750,27,446,3.84977578475336,2.0067264573991,42.3004484304933,1.3072
144,color-agents-by-metabolism,750,18,518,3.68725868725869,2.00772200772201,30.4343629343629,1.252
143,color-agents-by-metabolism,750,22,477,3.85953878406709,2.06289308176101,32.9916142557652,1.2896
145,color-agents-by-metabolism,750,18,502,3.64541832669323,2.02788844621514,30.5019920318725,1.2648
148,color-agents-by-metabolism,750,6,647,3.50695517774343,2.34466769706337,17.2751159196291,1.15
147,color-agents-by-metabolism,750,11,563,3.68738898756661,2.22202486678508,21.7904085257549,1.2096
146,color-agents-by-metabolism,750,13,545,3.74862385321101,2.2256880733945,23.9155963302752,1.2108
144,color-agents-by-metabolism,750,19,511,3.68884540117417,1.99412915851272,31.7123287671233,1.2568
143,color-agents-by-metabolism,750,23,470,3.8531914893617,2.03829787234043,34.3340425531915,1.2952
145,color-agents-by-metabolism,750,19,495,3.66666666666667,2.02424242424242,31.7939393939394,1.2712
148,color-agents-by-metabolism,750,7,621,3.51529790660225,2.30756843800322,18.3140096618357,1.1672
147,color-agents-by-metabolism,750,12,550,3.69818181818182,2.19272727272727,22.9072727272727,1.218
144,color-agents-by-metabolism,750,20,504,3.70039682539683,1.97619047619048,33.0396825396825,1.2624
143,color-agents-by-metabolism,750,24,461,3.86117136659436,2.01518438177874,35.8893709327549,1.3024
146,color-agents-by-metabolism,750,14,536,3.76305970149254,2.21268656716418,24.9682835820896,1.224
149,color-agents-by-metabolism,750,3,733,3.54160982264666,2.41746248294679,15.1800818553888,1.1184
148,color-agents-by-metabolism,750,8,601,3.53577371048253,2.26622296173045,19.3194675540765,1.182
147,color-agents-by-metabolism,750,13,538,3.70631970260223,2.16542750929368,24.0706319702602,1.228
145,color-agents-by-metabolism,750,20,490,3.66530612244898,2.00612244897959,33.0020408163265,1.2748
144,color-agents-by-metabolism,750,21,494,3.69838056680162,1.95748987854251,34.6275303643725,1.2688
143,color-agents-by-metabolism,750,25,453,3.88300220750552,2.01545253863135,37.4459161147903,1.31
150,color-agents-by-metabolism,750,0,750,3.45733333333333,2.45866666666667,15.096,1.8488
146,color-agents-by-metabolism,750,15,529,3.765595463138,2.19848771266541,25.9773156899811,1.2308
148,color-agents-by-metabolism,750,9,582,3.55154639175258,2.22680412371134,20.4347079037801,1.1964
149,color-agents-by-metabolism,750,4,709,3.54301833568406,2.36812411847673,15.7827926657264,1.1216
145,color-agents-by-metabolism,750,21,480,3.66875,1.98125,34.60625,1.2796
147,color-agents-by-metabolism,750,14,536,3.70708955223881,2.15858208955224,24.8376865671642,1.2376
143,color-agents-by-metabolism,750,26,453,3.88300220750552,2.01545253863135,38.3885209713024,1.3128
144,color-agents-by-metabolism,750,22,490,3.70816326530612,1.95102040816327,35.8571428571429,1.2764
146,color-agents-by-metabolism,750,16,521,3.76967370441459,2.18809980806142,27.0825335892514,1.2364
145,color-agents-by-metabolism,750,22,477,3.67714884696017,1.9748427672956,35.7672955974843,1.2884
150,color-agents-by-metabolism,750,1,750,3.45733333333333,2.45866666666667,14.9573333333333,1.1528
148,color-agents-by-metabolism,750,10,575,3.56521739130435,2.21913043478261,21.2208695652174,1.208
147,color-agents-by-metabolism,750,15,529,3.70321361058601,2.14366729678639,25.8582230623819,1.2396
143,color-agents-by-metabolism,750,27,453,3.88300220750552,2.01545253863135,39.3311258278146,1.3128
149,color-agents-by-metabolism,750,5,688,3.56104651162791,2.3343023255814,16.4476744186047,1.1332
144,color-agents-by-metabolism,750,23,483,3.72049689440994,1.93581780538302,37.3457556935818,1.2792
146,color-agents-by-metabolism,750,17,510,3.78235294117647,2.16862745098039,28.4058823529412,1.242
145,color-agents-by-metabolism,750,23,472,3.67372881355932,1.95974576271186,37.1080508474576,1.2904
147,color-agents-by-metabolism,750,16,516,3.69767441860465,2.12403100775194,27.2325581395349,1.246
144,color-agents-by-metabolism,750,24,477,3.71069182389937,1.92872117400419,38.811320754717,1.2848
150,color-agents-by-metabolism,750,2,741,3.47368421052632,2.44669365721997,15.0580296896086,1.1368
148,color-agents-by-metabolism,750,11,557,3.56014362657092,2.17594254937163,22.4829443447038,1.2116
149,color-agents-by-metabolism,750,6,665,3.58345864661654,2.31428571428571,17.2661654135338,1.1424
145,color-agents-by-metabolism,750,24,458,3.69213973799127,1.92139737991266,39.2467248908297,1.2948
146,color-agents-by-metabolism,750,18,502,3.79681274900398,2.14541832669323,29.6314741035857,1.2512
147,color-agents-by-metabolism,750,17,505,3.70693069306931,2.10693069306931,28.5920792079208,1.2556
144,color-agents-by-metabolism,750,25,469,3.7228144989339,1.90831556503198,40.498933901919,1.2884
148,color-agents-by-metabolism,750,12,547,3.56307129798903,2.15173674588665,23.5338208409506,1.2244
145,color-agents-by-metabolism,750,25,450,3.71555555555556,1.90666666666667,40.9977777777778,1.3072
150,color-agents-by-metabolism,750,3,727,3.48005502063274,2.42503438789546,15.3328748280605,1.132
146,color-agents-by-metabolism,750,19,496,3.79637096774194,2.13306451612903,30.7923387096774,1.2588
149,color-agents-by-metabolism,750,7,647,3.5935085007728,2.27820710973725,18.0726429675425,1.1532
147,color-agents-by-metabolism,750,18,499,3.71943887775551,2.09218436873747,29.7354709418838,1.2636
144,color-agents-by-metabolism,750,26,469,3.7228144989339,1.90831556503198,41.543710021322,1.2948
148,color-agents-by-metabolism,750,13,541,3.56192236598891,2.13308687615527,24.4787430683919,1.2316
145,color-agents-by-metabolism,750,26,450,3.71555555555556,1.90666666666667,42.0688888888889,1.3128
150,color-agents-by-metabolism,750,4,706,3.50849858356941,2.38810198300283,15.8300283286119,1.1376
144,color-agents-by-metabolism,750,27,469,3.7228144989339,1.90831556503198,42.5884861407249,1.2948
147,color-agents-by-metabolism,750,19,496,3.72177419354839,2.0866935483871,30.7318548387097,1.2692
149,color-agents-by-metabolism,750,8,623,3.6083467094703,2.23113964686998,19.1813804173355,1.1624
146,color-agents-by-metabolism,750,20,490,3.80612244897959,2.11836734693878,31.9959183673469,1.2636
148,color-agents-by-metabolism,750,14,535,3.56448598130841,2.12897196261682,25.4579439252336,1.2364
145,color-agents-by-metabolism,750,27,450,3.71555555555556,1.90666666666667,43.14,1.3128
151,color-agents-by-metabolism,800,0,800,3.47625,2.47625,15.01625,1.8488
147,color-agents-by-metabolism,750,20,492,3.71747967479675,2.07926829268293,31.8109756097561,1.2716
146,color-agents-by-metabolism,750,21,484,3.81818181818182,2.10330578512397,33.245867768595,1.2684
150,color-agents-by-metabolism,750,5,687,3.53129548762737,2.35953420669578,16.3886462882096,1.1472
148,color-agents-by-metabolism,750,15,529,3.58223062381853,2.12476370510397,26.4706994328922,1.24
149,color-agents-by-metabolism,750,9,602,3.61627906976744,2.19435215946844,20.3538205980066,1.1752
147,color-agents-by-metabolism,750,21,481,3.73596673596674,2.05405405405405,33.3950103950104,1.2748
146,color-agents-by-metabolism,750,22,480,3.82083333333333,2.09583333333333,34.3958333333333,1.274
148,color-agents-by-metabolism,750,16,522,3.58045977011494,2.10919540229885,27.5708812260536,1.2436
151,color-agents-by-metabolism,800,1,800,3.47625,2.47625,14.8525,1.1088
150,color-agents-by-metabolism,750,6,659,3.57663125948407,2.3216995447648,17.2625189681335,1.1564
149,color-agents-by-metabolism,750,10,588,3.63945578231292,2.16326530612245,21.4030612244898,1.1892
147,color-agents-by-metabolism,750,22,475,3.75157894736842,2.04,34.7115789473684,1.2836
146,color-agents-by-metabolism,750,23,472,3.83050847457627,2.07203389830508,35.875,1.2772
148,color-agents-by-metabolism,750,17,513,3.5906432748538,2.09551656920078,28.8304093567251,1.2492
152,color-agents-by-metabolism,800,0,800,3.5375,2.52125,15.22375,1.8488
150,color-agents-by-metabolism,750,7,637,3.59183673469388,2.28414442700157,18.1397174254317,1.1708
149,color-agents-by-metabolism,750,11,577,3.63951473136915,2.14038128249567,22.421143847487,1.2
147,color-agents-by-metabolism,750,23,466,3.75536480686695,2.02360515021459,36.3090128755365,1.2884
151,color-agents-by-metabolism,800,2,796,3.4786432160804,2.47110552763819,14.820351758794,1.092
146,color-agents-by-metabolism,750,24,464,3.83189655172414,2.04741379310345,37.4245689655172,1.2848
153,color-agents-by-metabolism,800,0,800,3.485,2.5225,15.09375,1.8488
150,color-agents-by-metabolism,750,8,615,3.61788617886179,2.24552845528455,19.1577235772358,1.182
152,color-agents-by-metabolism,800,1,800,3.5375,2.52125,15.0425,1.1
148,color-agents-by-metabolism,750,18,509,3.58939096267191,2.08840864440079,29.8585461689587,1.2556
147,color-agents-by-metabolism,750,24,460,3.75434782608696,2.00869565217391,37.745652173913,1.2944
146,color-agents-by-metabolism,750,25,457,3.84026258205689,2.03063457330416,38.964989059081,1.292
149,color-agents-by-metabolism,750,12,561,3.650623885918,2.11051693404635,23.7219251336898,1.2084
153,color-agents-by-metabolism,800,1,800,3.485,2.5225,14.92,1.0972
151,color-agents-by-metabolism,800,3,778,3.48200514138817,2.44344473007712,15.1015424164524,1.0868
148,color-agents-by-metabolism,750,19,505,3.5960396039604,2.07722772277228,30.9108910891089,1.2588
147,color-agents-by-metabolism,750,25,456,3.7719298245614,2.00877192982456,39.0614035087719,1.2996
146,color-agents-by-metabolism,750,26,457,3.84026258205689,2.03063457330416,39.9474835886214,1.298
150,color-agents-by-metabolism,750,9,599,3.62437395659432,2.21202003338898,20.1035058430718,1.194
149,color-agents-by-metabolism,750,13,552,3.66666666666667,2.08695652173913,24.8315217391304,1.2184
152,color-agents-by-metabolism,800,2,788,3.55710659898477,2.50253807106599,15.1434010152284,1.0872
148,color-agents-by-metabolism,750,20,497,3.6056338028169,2.07243460764588,32.2454728370221,1.2628
153,color-agents-by-metabolism,800,2,795,3.49182389937107,2.51320754716981,14.8955974842767,1.0808
147,color-agents-by-metabolism,750,26,456,3.7719298245614,2.00877192982456,40.0548245614035,1.3012
151,color-agents-by-metabolism,800,4,757,3.50066050198151,2.41215323645971,15.5151915455746,1.0948
146,color-agents-by-metabolism,750,27,457,3.84026258205689,2.03063457330416,40.9299781181619,1.298
150,color-agents-by-metabolism,750,10,582,3.64089347079038,2.19415807560137,21.192439862543,1.2044
149,color-agents-by-metabolism,750,14,547,3.6636197440585,2.08043875685558,25.8062157221207,1.2244
148,color-agents-by-metabolism,750,21,492,3.61788617886179,2.0630081300813,33.4349593495935,1.2672
152,color-agents-by-metabolism,800,3,773,3.58214747736093,2.47865459249677,15.3583441138422,1.0884
153,color-agents-by-metabolism,800,3,781,3.50704225352113,2.49167733674776,15.078104993598,1.0788
150,color-agents-by-metabolism,750,11,572,3.65559440559441,2.17832167832168,22.1153846153846,1.2128
147,color-agents-by-metabolism,750,27,456,3.7719298245614,2.00877192982456,41.0482456140351,1.3012
151,color-agents-by-metabolism,800,5,732,3.49453551912568,2.36748633879781,16.1147540983607,1.104
149,color-agents-by-metabolism,750,15,538,3.66542750929368,2.0724907063197,27.0092936802974,1.2276
148,color-agents-by-metabolism,750,22,484,3.6301652892562,2.04338842975207,34.8739669421488,1.2712
152,color-agents-by-metabolism,800,4,758,3.59234828496042,2.45382585751979,15.6358839050132,1.0956
150,color-agents-by-metabolism,750,12,553,3.67269439421338,2.13381555153707,23.4755877034358,1.2188
148,color-agents-by-metabolism,750,23,477,3.62264150943396,2.0251572327044,36.3039832285115,1.278
151,color-agents-by-metabolism,800,6,709,3.53173483779972,2.32722143864598,16.7926657263752,1.1176
149,color-agents-by-metabolism,750,16,531,3.67608286252354,2.05649717514124,28.1638418079096,1.2332
153,color-agents-by-metabolism,800,4,763,3.50589777195282,2.46133682830931,15.4193971166448,1.0812
148,color-agents-by-metabolism,750,24,472,3.62923728813559,2.02118644067797,37.6334745762712,1.284
150,color-agents-by-metabolism,750,13,537,3.69087523277467,2.10055865921788,24.8472998137803,1.2336
152,color-agents-by-metabolism,800,5,733,3.59754433833561,2.42019099590723,16.1991814461119,1.102
149,color-agents-by-metabolism,750,17,525,3.68190476190476,2.04761904761905,29.3066666666667,1.2396
151,color-agents-by-metabolism,800,7,678,3.5693215339233,2.27581120943953,17.811209439528,1.1296
154,color-agents-by-metabolism,800,0,800,3.4525,2.495,15.24625,1.8488
148,color-agents-by-metabolism,750,25,468,3.63675213675214,2.01495726495726,38.9188034188034,1.2868
155,color-agents-by-metabolism,800,0,800,3.55125,2.5325,15.135,1.8488
153,color-agents-by-metabolism,800,5,734,3.53133514986376,2.41689373297003,16.0735694822888,1.0888
150,color-agents-by-metabolism,750,14,528,3.68371212121212,2.08522727272727,25.9848484848485,1.2468
149,color-agents-by-metabolism,750,18,520,3.68846153846154,2.03653846153846,30.4288461538462,1.244
152,color-agents-by-metabolism,800,6,710,3.61267605633803,2.38732394366197,16.8211267605634,1.1168
151,color-agents-by-metabolism,800,8,659,3.59332321699545,2.24886191198786,18.6722306525038,1.1448
148,color-agents-by-metabolism,750,26,468,3.63675213675214,2.01495726495726,39.8910256410256,1.2896
150,color-agents-by-metabolism,750,15,522,3.68965517241379,2.07088122605364,27.0229885057471,1.254
149,color-agents-by-metabolism,750,19,509,3.69744597249509,2.0098231827112,31.958742632613,1.2476
154,color-agents-by-metabolism,800,1,800,3.4525,2.495,15.1075,1.0948
153,color-agents-by-metabolism,800,6,703,3.57325746799431,2.37268847795164,16.9288762446657,1.1052
155,color-agents-by-metabolism,800,1,800,3.55125,2.5325,14.98,1.088
148,color-agents-by-metabolism,750,27,468,3.63675213675214,2.01495726495726,40.8632478632479,1.2896
152,color-agents-by-metabolism,800,7,689,3.63425253991292,2.34978229317852,17.5210449927431,1.1272
151,color-agents-by-metabolism,800,9,634,3.63249211356467,2.21608832807571,19.8233438485804,1.154
150,color-agents-by-metabolism,750,16,512,3.697265625,2.060546875,28.318359375,1.2592
149,color-agents-by-metabolism,750,20,505,3.6950495049505,2,33.1128712871287,1.2576
154,color-agents-by-metabolism,800,2,793,3.46279949558638,2.48297604035309,15.1677175283733,1.0776
153,color-agents-by-metabolism,800,7,682,3.59970674486803,2.34017595307918,17.6964809384164,1.1196
155,color-agents-by-metabolism,800,2,796,3.56030150753769,2.52638190954774,14.9547738693467,1.0716
150,color-agents-by-metabolism,750,17,506,3.70948616600791,2.04743083003953,29.4525691699605,1.2652
151,color-agents-by-metabolism,800,10,613,3.65905383360522,2.1810766721044,21.0048939641109,1.1676
152,color-agents-by-metabolism,800,8,653,3.67993874425727,2.29249617151608,18.7549770290965,1.1364
149,color-agents-by-metabolism,750,21,501,3.70259481037924,1.99201596806387,34.2954091816367,1.2608
150,color-agents-by-metabolism,750,18,501,3.7185628742515,2.03792415169661,30.5668662674651,1.27
153,color-agents-by-metabolism,800,8,656,3.60975609756098,2.30335365853659,18.7103658536585,1.1308
154,color-agents-by-metabolism,800,3,776,3.48840206185567,2.46005154639175,15.4768041237113,1.074
151,color-agents-by-metabolism,800,11,595,3.67731092436975,2.15966386554622,22.2084033613445,1.1808
152,color-agents-by-metabolism,800,9,635,3.68188976377953,2.26299212598425,19.6677165354331,1.156
149,color-agents-by-metabolism,750,22,496,3.69556451612903,1.97782258064516,35.5786290322581,1.2636
155,color-agents-by-metabolism,800,3,784,3.57525510204082,2.51020408163265,15.109693877551,1.0696
150,color-agents-by-metabolism,750,19,493,3.73630831643002,2.02028397565923,31.9066937119675,1.274
156,color-agents-by-metabolism,800,0,800,3.385,2.43875,15.31375,1.8488
149,color-agents-by-metabolism,750,23,493,3.68559837728195,1.96957403651116,36.7505070993915,1.268
153,color-agents-by-metabolism,800,9,635,3.63622047244094,2.26614173228346,19.7259842519685,1.1464
152,color-agents-by-metabolism,800,10,616,3.71266233766234,2.23051948051948,20.724025974026,1.1672
154,color-agents-by-metabolism,800,4,760,3.48947368421053,2.43026315789474,15.8342105263158,1.08
151,color-agents-by-metabolism,800,12,584,3.68835616438356,2.13869863013699,23.2465753424658,1.1908
155,color-agents-by-metabolism,800,4,761,3.58869908015769,2.47700394218134,15.5492772667543,1.074
150,color-agents-by-metabolism,750,20,487,3.73100616016427,2.00205338809035,33.1745379876797,1.28
149,color-agents-by-metabolism,750,24,487,3.69815195071869,1.96509240246407,38.17659137577,1.2708
153,color-agents-by-metabolism,800,10,622,3.63826366559486,2.2411575562701,20.6028938906752,1.1604
152,color-agents-by-metabolism,800,11,602,3.72591362126246,2.22093023255814,21.7126245847176,1.1784
156,color-agents-by-metabolism,800,1,800,3.385,2.43875,15.24125,1.0916
151,color-agents-by-metabolism,800,13,571,3.71278458844133,2.1138353765324,24.446584938704,1.1976
150,color-agents-by-metabolism,750,21,480,3.7375,1.98541666666667,34.5604166666667,1.2856
154,color-agents-by-metabolism,800,5,737,3.49525101763908,2.39620081411126,16.4138398914518,1.0892
155,color-agents-by-metabolism,800,5,731,3.62927496580027,2.44322845417237,16.2599179206566,1.0836
149,color-agents-by-metabolism,750,25,482,3.70331950207469,1.95850622406639,39.5684647302905,1.274
153,color-agents-by-metabolism,800,11,598,3.64214046822742,2.19063545150502,21.9464882943144,1.1692
150,color-agents-by-metabolism,750,22,473,3.73150105708245,1.96828752642706,36.0021141649049,1.2916
152,color-agents-by-metabolism,800,12,585,3.73504273504273,2.18119658119658,22.9008547008547,1.1852
151,color-agents-by-metabolism,800,14,564,3.72163120567376,2.10283687943262,25.4521276595745,1.2076
149,color-agents-by-metabolism,750,26,482,3.70331950207469,1.95850622406639,40.5746887966805,1.2772
154,color-agents-by-metabolism,800,6,715,3.51608391608392,2.36223776223776,17.0881118881119,1.0996
156,color-agents-by-metabolism,800,2,797,3.39021329987453,2.43287327478043,15.2772898368883,1.0764
155,color-agents-by-metabolism,800,6,707,3.62517680339463,2.41159830268741,16.970297029703,1.0928
150,color-agents-by-metabolism,750,23,468,3.74358974358974,1.95940170940171,37.3461538461538,1.2968
153,color-agents-by-metabolism,800,12,586,3.64334470989761,2.16552901023891,22.9914675767918,1.1872
152,color-agents-by-metabolism,800,13,568,3.74471830985915,2.15492957746479,24.2130281690141,1.1984
151,color-agents-by-metabolism,800,15,557,3.71274685816876,2.08617594254937,26.4955116696589,1.2132
149,color-agents-by-metabolism,750,27,482,3.70331950207469,1.95850622406639,41.5809128630705,1.2772
154,color-agents-by-metabolism,800,7,695,3.53381294964029,2.32517985611511,17.8388489208633,1.1092
150,color-agents-by-metabolism,750,24,464,3.74568965517241,1.95258620689655,38.6465517241379,1.3004
155,color-agents-by-metabolism,800,7,685,3.63795620437956,2.37080291970803,17.7649635036496,1.1044
153,color-agents-by-metabolism,800,13,572,3.6486013986014,2.13461538461538,24.1975524475524,1.1956
156,color-agents-by-metabolism,800,3,783,3.39719029374202,2.41123882503193,15.5721583652618,1.0732
152,color-agents-by-metabolism,800,14,563,3.73889875666075,2.14742451154529,25.0923623445826,1.2096
151,color-agents-by-metabolism,800,16,550,3.72363636363636,2.07090909090909,27.5818181818182,1.2192
150,color-agents-by-metabolism,750,25,456,3.75,1.92763157894737,40.3289473684211,1.3032
154,color-agents-by-metabolism,800,8,672,3.54315476190476,2.27529761904762,18.7678571428571,1.1196
155,color-agents-by-metabolism,800,8,674,3.64243323442136,2.35311572700297,18.36646884273,1.1172
153,color-agents-by-metabolism,800,14,565,3.65309734513274,2.12035398230088,25.1752212389381,1.2072
152,color-agents-by-metabolism,800,15,557,3.74685816876122,2.13644524236984,26.0448833034111,1.2132
151,color-agents-by-metabolism,800,17,544,3.73345588235294,2.0625,28.65625,1.2256
156,color-agents-by-metabolism,800,4,762,3.41863517060367,2.3740157480315,16.0643044619423,1.0784
150,color-agents-by-metabolism,750,26,456,3.75,1.92763157894737,41.3530701754386,1.3104
153,color-agents-by-metabolism,800,15,555,3.67387387387387,2.10990990990991,26.3333333333333,1.2132
152,color-agents-by-metabolism,800,16,547,3.76051188299817,2.12797074954296,27.2266910420475,1.2184
151,color-agents-by-metabolism,800,18,533,3.72607879924953,2.03189493433396,30.0450281425891,1.23
155,color-agents-by-metabolism,800,9,646,3.65015479876161,2.30340557275542,19.5247678018576,1.1244
150,color-agents-by-metabolism,750,27,456,3.75,1.92763157894737,42.3771929824561,1.3104
154,color-agents-by-metabolism,800,9,651,3.54838709677419,2.23809523809524,19.778801843318,1.1344
157,color-agents-by-metabolism,800,0,800,3.635,2.52375,15.08,1.8488
156,color-agents-by-metabolism,800,5,736,3.4320652173913,2.32880434782609,16.7839673913043,1.0872
153,color-agents-by-metabolism,800,16,545,3.69357798165138,2.09908256880734,27.554128440367,1.2196
152,color-agents-by-metabolism,800,17,541,3.74861367837338,2.11645101663586,28.2606284658041,1.2248
155,color-agents-by-metabolism,800,10,630,3.65396825396825,2.27936507936508,20.4634920634921,1.1436
154,color-agents-by-metabolism,800,10,640,3.5421875,2.21875,20.578125,1.1492
151,color-agents-by-metabolism,800,19,527,3.71157495256167,2.01897533206831,31.2182163187856,1.2404
156,color-agents-by-metabolism,800,6,713,3.45301542776999,2.30434782608696,17.5596072931276,1.1
152,color-agents-by-metabolism,800,18,532,3.75375939849624,2.09962406015038,29.4981203007519,1.2292
153,color-agents-by-metabolism,800,17,542,3.69926199261993,2.08856088560886,28.4667896678967,1.2264
157,color-agents-by-metabolism,800,1,800,3.635,2.52375,14.875,1.1068
155,color-agents-by-metabolism,800,11,608,3.65296052631579,2.23519736842105,21.7154605263158,1.1528
154,color-agents-by-metabolism,800,11,625,3.5632,2.192,21.5728,1.1572
151,color-agents-by-metabolism,800,20,516,3.70736434108527,2.00581395348837,32.7441860465116,1.2456
152,color-agents-by-metabolism,800,19,527,3.7685009487666,2.10056925996205,30.5635673624288,1.2364
156,color-agents-by-metabolism,800,7,687,3.47598253275109,2.25909752547307,18.5371179039301,1.112
153,color-agents-by-metabolism,800,18,538,3.71003717472119,2.0910780669145,29.4516728624535,1.2296
